,CODE,name
884,15893300,Mix för köttsky
885,15894000,Behandlade livsmedel
886,15894100,Veganpaket
887,15894200,Färdiglagad mat
888,15894210,Skolmåltider
889,15894220,Sjukhusmåltider
890,15894300,Färdiga maträtter
891,15894400,Mellanmål
892,15894500,Matvaror för automat
893,15894600,Smörgåspålägg
894,15894700,Charkuterivaror
895,15895000,Snabbmatsprodukter
896,15895100,Hamburgare
897,15896000,Djupfrysta livsmedel
898,15897000,Konserverade livsmedel och stridsransoner
899,15897100,Stridsransoner
900,15897200,Konserverade livsmedel
901,15897300,Matpaket
902,15898000,Jäst
903,15899000,Bakpulver
904,15900000,"Drycker, tobak o d"
905,15910000,Destillerade alkoholhaltiga drycker
906,15911000,Alkoholhaltiga drycker
907,15911100,Spritdrycker
908,15911200,Likörer
909,15930000,Viner
910,15931000,Vin utan smaktillsatser
911,15931100,Mousserande vin
912,15931200,Bordsvin
913,15931300,Portvin
914,15931400,Madeira
915,15931500,Druvmust
916,15931600,Sherry
917,15932000,Vinbottensats
918,15940000,Cider och övriga fruktviner
919,15941000,Cider
920,15942000,Fruktvin
921,15950000,Odestillerade jästa drycker
922,15951000,Vermut
923,15960000,Maltöl
924,15961000,Öl
925,15961100,Lageröl
926,15962000,Drägg från bryggning eller destillering
927,15980000,Alkoholfria drycker
928,15981000,Mineralvatten
929,15981100,Icke kolsyrat mineralvatten
930,15981200,Kolsyrat mineralvatten
931,15981300,Vatten i fast form
932,15981310,Is
933,15981320,Snö
934,15981400,Smaksatt mineralvatten
935,15982000,Läskedrycker
936,15982100,Saft (koncentrerad fruktsaft)
937,15982200,Chokladmjölk
938,15990000,"Tobak, tobaksvaror och tillbehör"
939,15991000,Tobaksvaror
940,15991100,Cigarrer
941,15991200,Cigariller
942,15991300,Cigaretter
943,15992000,Tobak
944,15992100,Behandlad tobak
945,15993000,Tobakshandelsvaror
946,15994000,Cigarettpapper och filterpapper
947,15994100,Cigarettpapper
948,15994200,Filterpapper
949,16000000,Jordbruksmaskiner
950,16100000,Jordbruks- och skogsmaskiner för markberedning eller odling
951,16110000,Plogar och skivharvar
952,16120000,"Harvar, markberedningsharvar, kultivatorer, ogräsharvar eller hackor"
953,16130000,Så- eller planteringsmaskiner
954,16140000,Gödselspridare
955,16141000,Konstgödselspridare
956,16150000,Vältar för gräsmattor och idrottsplaner
957,16160000,Diverse trädgårdsutrustning
958,16300000,Skördetröskor
959,16310000,Slåttermaskiner
960,16311000,Gräsklippare
961,16311100,Gräsklippare eller gräsklippningsmaskiner för parker eller idrottsplatser
962,16320000,Maskiner för höbärgning
963,16330000,Halm- eller foderbalpressar
964,16331000,Upptagarpressar
965,16340000,Skördetröskor och tröskverk
966,16400000,Sprutmaskiner för jordbruk eller trädgårdsskötsel
967,16500000,Självlastande eller avlastande släp- och påhängsvagnar för jordbruk
968,16510000,Självlastande släpvagnar för jordbruk
969,16520000,Avlastningsvagnar för jordbruk
970,16530000,Självlastande påhängsvagnar för jordbruk
971,16540000,Avlastande påhängsvagnar för jordbruk
972,16600000,Specialmaskiner för jordbruk eller skogsbruk
973,16610000,"Maskiner för rengöring och sortering av ägg, frukt eller andra jordbruksprodukter"
974,16611000,Maskiner för rengöring av jordbruksprodukter
975,16611100,Maskiner för rengöring av ägg
976,16611200,Maskiner för rengöring av frukt
977,16612000,Maskiner för sortering av jordbruksprodukter
978,16612100,Äggsorteringsmaskiner
979,16612200,Fruktsorteringsmaskiner
980,16613000,"Maskiner för rengöring och sortering av utsäde, spannmål eller torkade grönsaker"
981,16620000,Mjölkningsmaskiner
982,16630000,Maskiner för beredning av djurfoder
983,16640000,Biodlingsutrustning
984,16650000,Utrustning för hönsuppfödning
985,16651000,Äggkläckningsmaskiner
986,16700000,Traktorer
987,16710000,Ledtraktorer
988,16720000,Begagnade traktorer
989,16730000,Dragmotorer
990,16800000,Delar till jordbruks- och skogsmaskiner
991,16810000,Delar till jordbruksmaskiner
992,16820000,Delar till skogsmaskiner
993,18000000,"Kläder, skor, väskor och tillbehör"
994,18100000,"Yrkeskläder, särskilda arbetskläder och tillbehör"
995,18110000,Arbetskläder för män
996,18113000,Fabriksklädsel
997,18114000,Heltäckande överdragskläder
998,18130000,Specialarbetskläder
999,18132000,Flygarkläder
1000,18132100,Flygarjackor
1001,18132200,Flygaroveraller
1002,18140000,Tillbehör till arbetskläder
1003,18141000,Arbetshandskar
1004,18142000,Säkerhetsvisir
1005,18143000,Skyddskläder
1006,18200000,Ytterkläder
1007,18210000,Rockar
1008,18211000,Caper
1009,18212000,Slängkappor
1010,18213000,Vindjackor
1011,18220000,Impregnerade kläder
1012,18221000,Regnkläder
1013,18221100,Regncaper
1014,18221200,Anoraker
1015,18221300,Regnrockar
1016,18222000,Affärsklädsel
1017,18222100,"Kostymer, dräkter"
1018,18222200,Ensembler
1019,18223000,Kavajer och blazrar
1020,18223100,Blazrar
1021,18223200,Kavajer
1022,18224000,Plagg av plastväv eller impregnerade textilier
1023,18230000,Diverse ytterkläder
1024,18231000,Klänningar
1025,18232000,Kjolar
1026,18233000,Kortbyxor
1027,18234000,Byxor
1028,18235000,"Tröjor, koftor och liknande plagg"
1029,18235100,Tröjor
1030,18235200,Koftor
1031,18235300,Sweatshirts
1032,18235400,Västar
1033,18300000,Klädesplagg
1034,18310000,Underkläder
1035,18311000,Underkjolar och underklänningar
1036,18312000,Kalsonger
1037,18313000,Trosor
1038,18314000,Badrockar
1039,18315000,Strumpor
1040,18316000,Strumpbyxor
1041,18317000,Sockor
1042,18318000,Nattdräkter
1043,18318100,Nattskjortor
1044,18318200,Morgonrockar
1045,18318300,Pyjamasar
1046,18318400,Undertröjor
1047,18318500,Nattlinnen
1048,18320000,"Bysthållare, korsetter, strumpeband och liknande artiklar"
1049,18321000,Bysthållare
1050,18322000,Korsetter
1051,18323000,Strumpeband
1052,18330000,T-tröjor och skjortor
1053,18331000,T-tröjor
1054,18332000,Skjortor
1055,18333000,Tenniströjor
1056,18400000,Specialkläder och tillbehör
1057,18410000,Specialkläder
1058,18411000,Babykläder
1059,18412000,Sportkläder
1060,18412100,Träningsoveraller
1061,18412200,Sporttröjor
1062,18412300,Skidoveraller
1063,18412800,Simkläder
1064,18420000,Klädesaccessoarer
1065,18421000,Näsdukar
1066,18422000,Sjalar
1067,18423000,Slipsar
1068,18424000,Handskar
1069,18424300,Engångshandskar
1070,18424400,Vantar
1071,18424500,Kraghandskar
1072,18425000,Bälten
1073,18425100,Patronbälten
1074,18440000,Hattar och andra huvudbonader
1075,18441000,Hattar
1076,18443000,Huvudbonader och tillbehör
1077,18443100,Pannband
1078,18443300,Huvudbonader
1079,18443310,Baskrar
1080,18443320,Fältmössor
1081,18443330,Huvor
1082,18443340,Kepsar
1083,18443400,Hakband till huvudbonader
1084,18443500,Visir
1085,18444000,Skyddshuvudbonader
1086,18444100,Säkerhetshuvudbonader
1087,18444110,Hjälmar
1088,18444111,Störthjälmar
1089,18444112,Cykelhjälmar
1090,18444200,Hårda hattar
1091,18450000,Fästen och spännen till kläder
1092,18451000,Knappar
1093,18451100,Delar till knappar
1094,18452000,Säkerhetsnålar
1095,18453000,Blixtlås
1096,18500000,"Smycken, klockor o. d."
1097,18510000,Smycken och liknande artiklar
1098,18511000,Ädelstenar till smycken
1099,18511100,Diamanter
1100,18511200,Rubiner
1101,18511300,Smaragder
1102,18511400,Opaler
1103,18511500,Kvartskristaller
1104,18511600,Turmaliner
1105,18512000,Mynt och medaljer
1106,18512100,Mynt
1107,18512200,Medaljer
1108,18513000,Smycken (varor)
1109,18513100,Pärlor
1110,18513200,Guldsmide
1111,18513300,Varor av ädel metall
1112,18513400,Varor av ädelstenar eller halvädelstenar
1113,18513500,Silversmide
1114,18520000,Ur
1115,18521000,Fickur
1116,18521100,Glas för armbandsur
1117,18522000,Armbandsur
1118,18523000,Stoppur
1119,18530000,Presenter och priser
1120,18600000,Pälsar och pälsartiklar
1121,18610000,Pälsartiklar
1122,18611000,Pälsskinn
1123,18612000,Pälskläder
1124,18613000,Artiklar av imitationspäls
1125,18620000,Pälsar
1126,18800000,Skodon
1127,18810000,Skodon förutom sport- och skyddsskor
1128,18811000,Vattentäta skodon
1129,18812000,Skodon med gummi- eller plastdelar
1130,18812100,Sandaler med ovanläder av gummi eller plast
1131,18812200,Gummistövlar
1132,18812300,Lågskor med ovanläder av gummi eller plast
1133,18812400,Strandtofflor
1134,18813000,Skodon med ovanläder av skinn
1135,18813100,Sandaler
1136,18813200,Tofflor
1137,18813300,Lågskor
1138,18814000,Skodon med ovanläder av textilmaterial
1139,18815000,Stövlar
1140,18815100,Kängor
1141,18815200,Stövletter
1142,18815300,Knästövlar
1143,18815400,Lårhöga stövlar
1144,18816000,Galoscher
1145,18820000,Sportskor
1146,18821000,Skidpjäxor
1147,18821100,Längdåkningspjäxor
1148,18822000,Gymnastikskor
1149,18823000,Klätterskor
1150,18824000,Fotbollsskor
1151,18830000,Skyddsskor
1152,18831000,Skor med stålhätta
1153,18832000,Specialskor
1154,18832100,Flygkängor
1155,18840000,Skodelar
1156,18841000,Ovanläder
1157,18842000,Sulor
1158,18843000,Klackar
1159,18900000,"Väskor, sadelvaror, säckar och påsar"
1160,18910000,Sadelvaror
1161,18911000,Sadlar
1162,18912000,Ridpiskor
1163,18913000,Piskor
1164,18920000,Resgods
1165,18921000,Resväskor
1166,18923000,Portmonnäer och plånböcker
1167,18923100,Portmonnäer
1168,18923200,Plånböcker
1169,18924000,Koffertar
1170,18925000,Vattenflaskhållare och hölster
1171,18925100,Vattenflaskhållare
1172,18925200,Hölster
1173,18929000,Necessärer
1174,18930000,Säckar och påsar
1175,18931000,Resebagar
1176,18931100,Ryggsäckar
1177,18932000,Sportväskor
1178,18933000,Post- och paketsäckar
1179,18933100,Postväskor
1180,18934000,Väskor/ränslar
1181,18935000,Tvättpåsar
1182,18936000,Textilpåsar
1183,18937000,Förvaringssäckar
1184,18937100,Förvaringspåsar
1185,18938000,Vadderade kuvert
1186,18939000,Handväskor
1187,19000000,"Skinn och textilier, plast- och gummimaterial"
1188,19100000,Skinn
1189,19110000,Sämskskinn
1190,19120000,Skinn från nötboskap eller häst
1191,19130000,"Får-, getskinn eller svinläder"
1192,19131000,Får- eller lammskinn
1193,19132000,Get- eller killingskinn
1194,19133000,Svinläder
1195,19140000,"Läder från övriga djur, konstläder (fiberläder) och annat läder"
1196,19141000,Övrigt djurskinn
1197,19142000,Konstläder
1198,19143000,Läderimitation
1199,19144000,Lackskinn
1200,19160000,Klockarmband
1201,19170000,Läderartiklar för maskiner eller mekaniska redskap
1202,19200000,Textilier och tillhörande varor
1203,19210000,Väv
1204,19211000,Syntetväv
1205,19211100,Blandväv
1206,19212000,Bomullsväv
1207,19212100,Kuddvarstyg
1208,19212200,Denim
1209,19212300,Kanvas
1210,19212310,Kanvasartiklar
1211,19212400,Poplin
1212,19212500,Vävda band
1213,19212510,Bandstroppar
1214,19220000,Ylletyger
1215,19230000,Linnetyger
1216,19231000,Linne
1217,19240000,Specialtyger
1218,19241000,Lugg
1219,19242000,Frotté
1220,19243000,Möbeltyger
1221,19244000,Gardintyger
1222,19245000,Fodertyger
1223,19250000,Stickat eller virkat material
1224,19251000,Trikåvaror
1225,19251100,Luggvaror
1226,19252000,Virkat material
1227,19260000,Tyg
1228,19270000,Fibertyger
1229,19280000,"Ull, hudar och skinn från djur"
1230,19281000,Ull
1231,19282000,Djurskinn
1232,19283000,Fågelskinn och fjädrar
1233,19400000,Textilgarn och -tråd
1234,19410000,Naturliga textilfibrer
1235,19420000,Konstgjorda textilfibrer
1236,19430000,Textilgarn och tråd av naturfibrer
1237,19431000,Silkesgarn
1238,19432000,Ullgarn
1239,19433000,Bomullsgarn
1240,19434000,Lingarn
1241,19435000,Sytråd och garn av naturfibrer
1242,19435100,Sytråd
1243,19435200,Stickgarn
1244,19436000,Garn av vegetabiliska textilfibrer
1245,19440000,Syntetgarn eller -tråd
1246,19441000,Syntetgarn
1247,19442000,Syntettråd
1248,19442100,Syntetisk sytråd
1249,19442200,Syntetiskt stickgarn
1250,19500000,Gummi- och plastmaterial
1251,19510000,Gummiprodukter
1252,19511000,"Innerslangar, slitbanor och fälgband av gummi"
1253,19511100,Fälgband
1254,19511200,Innerslangar
1255,19511300,Slitbanor för däck
1256,19512000,Ovulkade gummiartiklar
1257,19513000,Gummerade textilier
1258,19513100,Kordväv
1259,19513200,Gummerad textiltejp
1260,19514000,Gummiregenerat
1261,19520000,Plastprodukter
1262,19521000,Polystyrenprodukter
1263,19521100,Polystyrenfolie
1264,19521200,Polystyrenplattor
1265,19522000,Harts
1266,19522100,Epoxiharts
1267,19522110,Rör av epoxiharts
1268,19600000,"Skinnrester, textil-, gummi- och plastavfall"
1269,19610000,Skinnrester
1270,19620000,Textilavfall/spill
1271,19630000,Gummiavfall
1272,19640000,Sopsäckar och soppåsar av polyeten
1273,19700000,Syntetgummi och syntetiska fibrer
1274,19710000,Syntetgummi
1275,19720000,Syntetiska fibrer
1276,19721000,Syntetisk fiberkabel
1277,19722000,Högstyrkegarn
1278,19723000,Entrådigt texturgarn
1279,19724000,Syntetiskt monofilament
1280,19730000,Konstfibrer
1281,19731000,Konstgjorda stapelfibrer
1282,19732000,Polypropen
1283,19733000,Konstgjort texturgarn
1284,22000000,Trycksaker och tillhörande produkter
1285,22100000,"Tryckta böcker, broschyrer och foldrar"
1286,22110000,Tryckta böcker
1287,22111000,Skolböcker
1288,22112000,Textböcker
1289,22113000,Biblioteksböcker
1290,22114000,"Lexikon, kartor och notböcker"
1291,22114100,Lexikon
1292,22114200,Atlaser
1293,22114300,Kartor
1294,22114310,Fastighetskartor
1295,22114311,Blåkopior
1296,22114400,Tryckta noter
1297,22114500,Uppslagsböcker
1298,22120000,Publikationer
1299,22121000,Tekniska publikationer
1300,22130000,Adresskalendrar
1301,22140000,Foldrar
1302,22150000,Broschyrer
1303,22160000,Häften
1304,22200000,"Tidningar, facktidskrifter, tidskrifter och veckotidningar"
1305,22210000,Tidningar
1306,22211000,Facktidskrifter
1307,22211100,Författningssamlingar
1308,22212000,Tidskrifter
1309,22212100,Periodiska publikationer
1310,22213000,Veckotidningar
1311,22300000,"Vykort, gratulationskort och andra trycksaker"
1312,22310000,Vykort
1313,22312000,Bilder
1314,22313000,Avdragsbilder
1315,22314000,Mönster
1316,22315000,Fotografier
1317,22320000,Gratulationskort
1318,22321000,Julkort
1319,22400000,"Frimärken, checkformulär, sedlar, aktiebrev, reklamtrycksaker, kataloger och manualer"
1320,22410000,Frimärken
1321,22411000,Julfrimärken
1322,22412000,Nyutgivna frimärken
1323,22413000,Samlarfrimärken
1324,22414000,Frimärkshållare
1325,22420000,Stämpelpapper
1326,22430000,Sedlar
1327,22440000,Checkblanketter
1328,22450000,Trycksaker med säkerhetstryck
1329,22451000,Pass
1330,22452000,Postanvisningar
1331,22453000,Bilskattemärken
1332,22454000,Körkort
1333,22455000,ID-kort
1334,22455100,ID-armband
1335,22456000,Licenser
1336,22457000,Inträdeskort
1337,22458000,Måttbeställda trycksaker
1338,22459000,Biljetter
1339,22459100,Reklamdekaler och -klistermärken
1340,22460000,"Reklamtrycksaker, varukataloger och manualer"
1341,22461000,Kataloger
1342,22461100,Listhållare
1343,22462000,Reklammaterial
1344,22470000,Manualer
1345,22471000,Datormanualer
1346,22472000,Instruktionsböcker
1347,22473000,Tekniska handböcker
1348,22500000,"Tryckplåtar, tryckvalsar eller annat tryckmaterial"
1349,22510000,Offsetplåtar
1350,22520000,Utrustning för torretsning
1351,22521000,Utrustning för prägling
1352,22600000,Bläck
1353,22610000,Tryckfärg
1354,22611000,Djuptrycksfärg
1355,22612000,Tusch
1356,22800000,"Register, kontoböcker, pärmar, blanketter och övriga trycksaker av papper eller kartong"
1357,22810000,Register av papper eller kartong
1358,22813000,Räkenskapsböcker
1359,22814000,Kvittensböcker
1360,22815000,Anteckningsböcker
1361,22816000,Block
1362,22816100,Anteckningsblock
1363,22816200,Stenografiblock
1364,22816300,Självhäftande block
1365,22817000,Almanackor eller agendor
1366,22819000,Adressböcker
1367,22820000,Blanketter
1368,22821000,Valsedlar
1369,22822000,Blanketter och formulär
1370,22822100,Affärsblanketter i löpande bana
1371,22822200,Enskilda blanketter
1372,22830000,Övningsböcker
1373,22831000,Extrablad till skolanteckningsböcker
1374,22832000,Övningspapper
1375,22840000,Album för prover
1376,22841000,Samlaralbum
1377,22841100,Frimärkshäften
1378,22841200,Album
1379,22850000,Pärmar och tillbehör till dessa
1380,22851000,Pärmar
1381,22852000,Mappar
1382,22852100,Arkivpärmar
1383,22853000,Aktförvaringslådor
1384,22900000,Diverse trycksaker
1385,22990000,"Tidningspapper, handgjort papper, annat papper och annan papp, obelagda och obestrukna, av sådana slag som används för skrivning, tryckning eller annat grafiskt ändamål"
1386,22991000,Tidningspapper
1387,22992000,Handgjort papper eller kartong
1388,22993000,"Ljuskänsligt, värmekänsligt eller termografiskt papper och kartong"
1389,22993100,Fotopapper
1390,22993200,Värmekänsligt papper eller kartong
1391,22993300,Termografiskt papper eller kartong
1392,22993400,Wellpapp
1393,24000000,Kemiska produkter
1394,24100000,Gaser
1395,24110000,Industrigaser
1396,24111000,"Väte, argon, ädelgaser, kväve och syre"
1397,24111100,Argon
1398,24111200,Ädelgaser
1399,24111300,Helium
1400,24111400,Neon
1401,24111500,Gaser för medicinskt bruk
1402,24111600,Väte
1403,24111700,Kväve
1404,24111800,Flytande nitrogen
1405,24111900,Syre
1406,24112000,Oorganiska syreföreningar
1407,24112100,Koldioxid
1408,24112200,Kväveoxid
1409,24112300,Gasformiga oorganiska syreföreningar
1410,24113000,Flytande luft och tryckluft
1411,24113100,Flytande luft
1412,24113200,Tryckluft
1413,24200000,Färgämnen och pigment
1414,24210000,"Oxider, peroxider och hydroxider"
1415,24211000,"Zinkoxid och peroxid, titanoxid, färgämnen och pigment"
1416,24211100,Zinkoxid
1417,24211200,Zinkperoxid
1418,24211300,Titanoxid
1419,24212000,"Oxider och hydroxider av krom, mangan, magnesium, bly och koppar"
1420,24212100,Kromoxid
1421,24212200,Manganoxid
1422,24212300,Blyoxid
1423,24212400,Kopparoxid
1424,24212500,Magnesiumoxid
1425,24212600,Hydroxider för förgämnen och pigment
1426,24212610,Kromhydroxid
1427,24212620,Manganhydroxid
1428,24212630,Blyhydroxid
